outgoing,incoming,stops,duration,price,airline,departure_date,return_date
ZRH,YUL,1,['13'],446,"SWISS, Air CanadaLufthansaOperated by Air Baltic for Swiss International Air Lines",2024-09-24,2024-10-01
ZRH,YUL,1,"['10', '20']",682,Air France,2024-09-24,2024-10-01
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,"['14', '30']",424,"Lufthansa, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,['13'],438,"SWISS, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,['13'],446,"SWISS, Air CanadaLufthansaOperated by Air Baltic for Swiss International Air Lines",2024-09-25,2024-10-02
ZRH,YUL,1,"['10', '20']",682,Air France,2024-09-25,2024-10-02
ZRH,YUL,1,"['17', '21']",433,Air Canada,2024-09-25,2024-10-02
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,"['15', '5']",440,"SWISS, LufthansaAir Canada",2024-09-25,2024-10-02
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-09-25,2024-10-02
ZRH,YUL,1,"['17', '21']",433,Air Canada,2024-09-26,2024-10-03
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-09-26,2024-10-03
ZRH,YUL,1,"['15', '5']",440,"SWISS, LufthansaAir Canada",2024-09-26,2024-10-03
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-09-26,2024-10-03
ZRH,YUL,1,"['12', '40']",448,"SWISS, Air CanadaUnited",2024-09-26,2024-10-03
ZRH,YUL,1,"['15', '5']",458,"SWISS, LufthansaAir Canada",2024-09-26,2024-10-03
ZRH,YUL,1,"['11', '35']",459,"SWISS, Air Canada",2024-09-26,2024-10-03
ZRH,YUL,1,"['11', '25']",487,"SWISS, Air Canada",2024-09-26,2024-10-03
ZRH,YUL,1,['11'],626,AustrianSWISS,2024-09-26,2024-10-03
ZRH,YUL,1,"['12', '40']",448,"SWISS, Air CanadaUnited",2024-09-27,2024-10-04
ZRH,YUL,1,"['15', '5']",458,"SWISS, LufthansaAir Canada",2024-09-27,2024-10-04
ZRH,YUL,1,"['11', '35']",459,"SWISS, Air Canada",2024-09-27,2024-10-04
ZRH,YUL,1,"['11', '25']",487,"SWISS, Air Canada",2024-09-27,2024-10-04
ZRH,YUL,1,['11'],626,AustrianSWISS,2024-09-27,2024-10-04
ZRH,YUL,1,"['25', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-09-27,2024-10-04
ZRH,YUL,1,"['17', '21']",454,Air Canada,2024-09-27,2024-10-04
ZRH,YUL,1,"['10', '45']",635,"LufthansaAir Canada, SWISS",2024-09-27,2024-10-04
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-27,2024-10-04
ZRH,YUL,1,"['10', '30']",659,"SWISS, Air CanadaBrussels Airlines",2024-09-27,2024-10-04
ZRH,YUL,1,"['12', '5']",682,Air FranceDelta,2024-09-27,2024-10-04
ZRH,YUL,1,"['10', '20']",806,Air FranceDelta,2024-09-27,2024-10-04
ZRH,YUL,1,"['25', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-09-28,2024-10-05
ZRH,YUL,1,"['17', '21']",454,Air Canada,2024-09-28,2024-10-05
ZRH,YUL,1,"['10', '45']",635,"LufthansaAir Canada, SWISS",2024-09-28,2024-10-05
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-28,2024-10-05
ZRH,YUL,1,"['10', '30']",659,"SWISS, Air CanadaBrussels Airlines",2024-09-28,2024-10-05
ZRH,YUL,1,"['12', '5']",682,Air FranceDelta,2024-09-28,2024-10-05
ZRH,YUL,1,"['10', '20']",806,Air FranceDelta,2024-09-28,2024-10-05
ZRH,YUL,1,"['12', '55']",569,Air CanadaSWISS,2024-09-28,2024-10-05
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-28,2024-10-05
ZRH,YUL,1,"['11', '51']",644,Air CanadaSWISS,2024-09-28,2024-10-05
ZRH,YUL,1,['11'],677,KLMDeltaOperated by KLM Cityhopper,2024-09-28,2024-10-05
ZRH,YUL,0,"['8', '20']",789,SWISSAir Canada,2024-09-28,2024-10-05
ZRH,YUL,1,"['10', '20']",925,Air France,2024-09-28,2024-10-05
ZRH,YUL,1,"['12', '55']",569,Air CanadaSWISS,2024-09-29,2024-10-06
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-29,2024-10-06
ZRH,YUL,1,"['11', '51']",644,Air CanadaSWISS,2024-09-29,2024-10-06
ZRH,YUL,1,['11'],677,KLMDeltaOperated by KLM Cityhopper,2024-09-29,2024-10-06
ZRH,YUL,0,"['8', '20']",789,SWISSAir Canada,2024-09-29,2024-10-06
ZRH,YUL,1,"['10', '20']",925,Air France,2024-09-29,2024-10-06
ZRH,YUL,1,"['17', '21']",454,Air Canada,2024-09-29,2024-10-06
ZRH,YUL,1,"['13', '10']",582,"SWISS, Air CanadaOperated by Helvetic",2024-09-29,2024-10-06
ZRH,YUL,2,"['12', '40']",597,"Lufthansa, Air Canada",2024-09-29,2024-10-06
ZRH,YUL,1,"['10', '45']",635,"LufthansaAir Canada, SWISS",2024-09-29,2024-10-06
ZRH,YUL,1,"['11', '10']",635,"Lufthansa, Air CanadaSWISSOperated by Lufthansa CityLine",2024-09-29,2024-10-06
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-29,2024-10-06
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-09-29,2024-10-06
ZRH,YUL,1,"['17', '21']",454,Air Canada,2024-09-30,2024-10-07
ZRH,YUL,1,"['13', '10']",582,"SWISS, Air CanadaOperated by Helvetic",2024-09-30,2024-10-07
ZRH,YUL,2,"['12', '40']",597,"Lufthansa, Air Canada",2024-09-30,2024-10-07
ZRH,YUL,1,"['10', '45']",635,"LufthansaAir Canada, SWISS",2024-09-30,2024-10-07
ZRH,YUL,1,"['11', '10']",635,"Lufthansa, Air CanadaSWISSOperated by Lufthansa CityLine",2024-09-30,2024-10-07
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-09-30,2024-10-07
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-09-30,2024-10-07
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-09-30,2024-10-07
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-09-30,2024-10-07
ZRH,YUL,1,"['13', '55']",433,Air CanadaSWISS,2024-09-30,2024-10-07
ZRH,YUL,1,"['15', '5']",444,"SWISS, LufthansaAir Canada",2024-09-30,2024-10-07
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-09-30,2024-10-07
ZRH,YUL,1,"['10', '20']",746,Air France,2024-09-30,2024-10-07
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-01,2024-10-08
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-01,2024-10-08
ZRH,YUL,1,"['13', '55']",433,Air CanadaSWISS,2024-10-01,2024-10-08
ZRH,YUL,1,"['15', '5']",444,"SWISS, LufthansaAir Canada",2024-10-01,2024-10-08
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-10-01,2024-10-08
ZRH,YUL,1,"['10', '20']",746,Air France,2024-10-01,2024-10-08
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-01,2024-10-08
ZRH,YUL,1,['13'],438,"SWISS, Air Canada",2024-10-01,2024-10-08
ZRH,YUL,1,['13'],439,"SWISS, Air CanadaLufthansaOperated by Air Baltic",2024-10-01,2024-10-08
ZRH,YUL,1,"['11', '25']",469,"SWISS, Air Canada",2024-10-01,2024-10-08
ZRH,YUL,1,"['10', '45']",480,"LufthansaAir Canada, SWISS",2024-10-01,2024-10-08
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,['13'],438,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,['13'],439,"SWISS, Air CanadaLufthansaOperated by Air Baltic",2024-10-02,2024-10-09
ZRH,YUL,1,"['11', '25']",469,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,"['10', '45']",480,"LufthansaAir Canada, SWISS",2024-10-02,2024-10-09
ZRH,YUL,1,"['14', '20']",445,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,"['18', '21']",454,Air CanadaOperated by Air Canada Express - Jazz,2024-10-02,2024-10-09
ZRH,YUL,1,"['13', '35']",461,"SWISS, Air CanadaOperated by Air Baltic",2024-10-02,2024-10-09
ZRH,YUL,1,"['12', '35']",554,"LufthansaSWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,"['11', '35']",574,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,"['11', '25']",589,"SWISS, Air Canada",2024-10-02,2024-10-09
ZRH,YUL,1,"['10', '20']",801,Air France,2024-10-02,2024-10-09
ZRH,YUL,1,"['14', '20']",445,"SWISS, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,"['18', '21']",454,Air CanadaOperated by Air Canada Express - Jazz,2024-10-03,2024-10-10
ZRH,YUL,1,"['13', '35']",461,"SWISS, Air CanadaOperated by Air Baltic",2024-10-03,2024-10-10
ZRH,YUL,1,"['12', '35']",554,"LufthansaSWISS, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,"['11', '35']",574,"SWISS, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,"['11', '25']",589,"SWISS, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,"['10', '20']",801,Air France,2024-10-03,2024-10-10
ZRH,YUL,1,"['16', '20']",439,"Lufthansa, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,['13'],479,"SWISS, Air CanadaLufthansa",2024-10-03,2024-10-10
ZRH,YUL,1,"['10', '45']",554,"LufthansaAir Canada, SWISS",2024-10-03,2024-10-10
ZRH,YUL,1,"['12', '40']",555,"SWISS, AustrianAir CanadaOperated by Air Baltic",2024-10-03,2024-10-10
ZRH,YUL,1,['11'],555,"AustrianSWISS, Air Canada",2024-10-03,2024-10-10
ZRH,YUL,1,"['16', '20']",439,"Lufthansa, Air Canada",2024-10-04,2024-10-11
ZRH,YUL,1,['13'],479,"SWISS, Air CanadaLufthansa",2024-10-04,2024-10-11
ZRH,YUL,1,"['10', '45']",554,"LufthansaAir Canada, SWISS",2024-10-04,2024-10-11
ZRH,YUL,1,"['12', '40']",555,"SWISS, AustrianAir CanadaOperated by Air Baltic",2024-10-04,2024-10-11
ZRH,YUL,1,['11'],555,"AustrianSWISS, Air Canada",2024-10-04,2024-10-11
ZRH,YUL,1,"['23', '20']",513,"SWISS, Air Canada",2024-10-04,2024-10-11
ZRH,YUL,1,"['14', '8']",564,Air CanadaOperated by Air Canada Express - Jazz,2024-10-04,2024-10-11
ZRH,YUL,1,"['17', '21']",569,Air CanadaSWISS,2024-10-04,2024-10-11
ZRH,YUL,1,"['10', '30']",659,"SWISS, Air CanadaBrussels Airlines",2024-10-04,2024-10-11
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-10-04,2024-10-11
ZRH,YUL,1,"['23', '20']",513,"SWISS, Air Canada",2024-10-05,2024-10-12
ZRH,YUL,1,"['14', '8']",564,Air CanadaOperated by Air Canada Express - Jazz,2024-10-05,2024-10-12
ZRH,YUL,1,"['17', '21']",569,Air CanadaSWISS,2024-10-05,2024-10-12
ZRH,YUL,1,"['10', '30']",659,"SWISS, Air CanadaBrussels Airlines",2024-10-05,2024-10-12
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-10-05,2024-10-12
ZRH,YUL,1,"['14', '8']",639,Air CanadaOperated by Air Canada Express - Jazz,2024-10-05,2024-10-12
ZRH,YUL,2,"['15', '20']",683,Lufthansa,2024-10-05,2024-10-12
ZRH,YUL,1,"['11', '51']",719,Air CanadaSWISS,2024-10-05,2024-10-12
ZRH,YUL,1,"['11', '25']",756,"SWISS, Air Canada",2024-10-05,2024-10-12
ZRH,YUL,1,"['10', '20']",952,Air FranceDelta,2024-10-05,2024-10-12
ZRH,YUL,1,"['14', '8']",639,Air CanadaOperated by Air Canada Express - Jazz,2024-10-06,2024-10-13
ZRH,YUL,2,"['15', '20']",683,Lufthansa,2024-10-06,2024-10-13
ZRH,YUL,1,"['11', '51']",719,Air CanadaSWISS,2024-10-06,2024-10-13
ZRH,YUL,1,"['11', '25']",756,"SWISS, Air Canada",2024-10-06,2024-10-13
ZRH,YUL,1,"['10', '20']",952,Air FranceDelta,2024-10-06,2024-10-13
ZRH,YUL,1,['22'],500,"SWISS, Air Canada",2024-10-06,2024-10-13
ZRH,YUL,1,"['14', '8']",564,Air CanadaOperated by Air Canada Express - Jazz,2024-10-06,2024-10-13
ZRH,YUL,1,"['14', '30']",592,"SWISS, Air Canada",2024-10-06,2024-10-13
ZRH,YUL,2,"['15', '20']",608,Lufthansa,2024-10-06,2024-10-13
ZRH,YUL,1,"['10', '20']",952,Air FranceDelta,2024-10-06,2024-10-13
ZRH,YUL,1,['22'],500,"SWISS, Air Canada",2024-10-07,2024-10-14
ZRH,YUL,1,"['14', '8']",564,Air CanadaOperated by Air Canada Express - Jazz,2024-10-07,2024-10-14
ZRH,YUL,1,"['14', '30']",592,"SWISS, Air Canada",2024-10-07,2024-10-14
ZRH,YUL,2,"['15', '20']",608,Lufthansa,2024-10-07,2024-10-14
ZRH,YUL,1,"['10', '20']",952,Air FranceDelta,2024-10-07,2024-10-14
ZRH,YUL,1,['24'],456,"SWISS, Air CanadaBrussels Airlines",2024-10-07,2024-10-14
ZRH,YUL,1,"['11', '10']",555,"SWISS, Air CanadaLufthansa",2024-10-07,2024-10-14
ZRH,YUL,1,"['13', '55']",564,Air CanadaSWISS,2024-10-07,2024-10-14
ZRH,YUL,1,['11'],631,AustrianAir Canada,2024-10-07,2024-10-14
ZRH,YUL,1,"['10', '30']",634,"SWISS, Air CanadaBrussels Airlines",2024-10-07,2024-10-14
ZRH,YUL,1,['24'],456,"SWISS, Air CanadaBrussels Airlines",2024-10-08,2024-10-15
ZRH,YUL,1,"['11', '10']",555,"SWISS, Air CanadaLufthansa",2024-10-08,2024-10-15
ZRH,YUL,1,"['13', '55']",564,Air CanadaSWISS,2024-10-08,2024-10-15
ZRH,YUL,1,['11'],631,AustrianAir Canada,2024-10-08,2024-10-15
ZRH,YUL,1,"['10', '30']",634,"SWISS, Air CanadaBrussels Airlines",2024-10-08,2024-10-15
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-08,2024-10-15
ZRH,YUL,1,"['15', '5']",439,"SWISS, Lufthansa",2024-10-08,2024-10-15
ZRH,YUL,1,['13'],439,"SWISS, Air CanadaLufthansaOperated by Air Baltic for Swiss International Air Lines",2024-10-08,2024-10-15
ZRH,YUL,1,"['11', '10']",439,"Lufthansa, Air Canada",2024-10-08,2024-10-15
ZRH,YUL,1,"['13', '20']",440,"SWISS, Air Canada",2024-10-08,2024-10-15
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-08,2024-10-15
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-09,2024-10-16
ZRH,YUL,1,"['15', '5']",439,"SWISS, Lufthansa",2024-10-09,2024-10-16
ZRH,YUL,1,['13'],439,"SWISS, Air CanadaLufthansaOperated by Air Baltic for Swiss International Air Lines",2024-10-09,2024-10-16
ZRH,YUL,1,"['11', '10']",439,"Lufthansa, Air Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['13', '20']",440,"SWISS, Air Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['12', '40']",440,"SWISS, AustrianAir Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['10', '30']",444,"SWISS, Air CanadaBrussels Airlines",2024-10-09,2024-10-16
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-09,2024-10-16
ZRH,YUL,1,"['10', '45']",482,"LufthansaAir Canada, SWISS",2024-10-09,2024-10-16
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-10,2024-10-17
ZRH,YUL,1,"['12', '40']",440,"SWISS, AustrianAir Canada",2024-10-10,2024-10-17
ZRH,YUL,1,"['10', '30']",444,"SWISS, Air CanadaBrussels Airlines",2024-10-10,2024-10-17
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-10,2024-10-17
ZRH,YUL,1,"['10', '45']",482,"LufthansaAir Canada, SWISS",2024-10-10,2024-10-17
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-10,2024-10-17
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-10,2024-10-17
ZRH,YUL,1,"['14', '30']",439,"Lufthansa, Air Canada",2024-10-10,2024-10-17
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-10,2024-10-17
ZRH,YUL,1,['11'],480,"AustrianAir Canada, SWISS, Brussels Airlines",2024-10-10,2024-10-17
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-11,2024-10-18
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-11,2024-10-18
ZRH,YUL,1,"['14', '30']",439,"Lufthansa, Air Canada",2024-10-11,2024-10-18
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-11,2024-10-18
ZRH,YUL,1,['11'],480,"AustrianAir Canada, SWISS, Brussels Airlines",2024-10-11,2024-10-18
ZRH,YUL,1,"['12', '55']",569,Air Canada,2024-10-11,2024-10-18
ZRH,YUL,1,"['11', '51']",644,Air CanadaSWISS,2024-10-11,2024-10-18
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-10-11,2024-10-18
ZRH,YUL,1,"['12', '55']",569,Air Canada,2024-10-12,2024-10-19
ZRH,YUL,1,"['11', '51']",644,Air CanadaSWISS,2024-10-12,2024-10-19
ZRH,YUL,1,"['10', '20']",801,Air FranceDelta,2024-10-12,2024-10-19
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-12,2024-10-19
ZRH,YUL,1,"['12', '40']",513,"SWISS, Air CanadaOperated by Helvetic",2024-10-12,2024-10-19
ZRH,YUL,1,"['21', '55']",519,"SWISS, Air CanadaOperated by Helvetic",2024-10-12,2024-10-19
ZRH,YUL,1,"['11', '51']",569,Air CanadaSWISS,2024-10-12,2024-10-19
ZRH,YUL,1,"['11', '35']",649,"SWISS, Air CanadaOperated by Air Baltic",2024-10-12,2024-10-19
ZRH,YUL,1,"['14', '25']",663,"SWISS, Tap Air Portugal",2024-10-12,2024-10-19
ZRH,YUL,1,"['10', '20']",980,Air FranceDelta,2024-10-12,2024-10-19
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-13,2024-10-20
ZRH,YUL,1,"['12', '40']",513,"SWISS, Air CanadaOperated by Helvetic",2024-10-13,2024-10-20
ZRH,YUL,1,"['21', '55']",519,"SWISS, Air CanadaOperated by Helvetic",2024-10-13,2024-10-20
ZRH,YUL,1,"['11', '51']",569,Air CanadaSWISS,2024-10-13,2024-10-20
ZRH,YUL,1,"['11', '35']",649,"SWISS, Air CanadaOperated by Air Baltic",2024-10-13,2024-10-20
ZRH,YUL,1,"['14', '25']",663,"SWISS, Tap Air Portugal",2024-10-13,2024-10-20
ZRH,YUL,1,"['10', '20']",980,Air FranceDelta,2024-10-13,2024-10-20
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-13,2024-10-20
ZRH,YUL,1,"['11', '35']",519,"SWISS, Air CanadaOperated by Air Baltic",2024-10-13,2024-10-20
ZRH,YUL,1,"['11', '25']",534,"SWISS, Air Canada",2024-10-13,2024-10-20
ZRH,YUL,1,['11'],572,KLMDeltaOperated by KLM Cityhopper,2024-10-13,2024-10-20
ZRH,YUL,1,"['10', '20']",697,Air France,2024-10-13,2024-10-20
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-14,2024-10-21
ZRH,YUL,1,"['11', '35']",519,"SWISS, Air CanadaOperated by Air Baltic",2024-10-14,2024-10-21
ZRH,YUL,1,"['11', '25']",534,"SWISS, Air Canada",2024-10-14,2024-10-21
ZRH,YUL,1,['11'],572,KLMDeltaOperated by KLM Cityhopper,2024-10-14,2024-10-21
ZRH,YUL,1,"['10', '20']",697,Air France,2024-10-14,2024-10-21
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-14,2024-10-21
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-14,2024-10-21
ZRH,YUL,1,"['14', '20']",439,"SWISS, Air CanadaOperated by Air Baltic Corporation/Swiss",2024-10-14,2024-10-21
ZRH,YUL,1,"['13', '50']",464,"LufthansaAir Canada, SWISS",2024-10-14,2024-10-21
ZRH,YUL,1,['11'],556,"AustrianAir Canada, SWISS",2024-10-14,2024-10-21
ZRH,YUL,0,"['8', '20']",618,SWISSAir Canada,2024-10-14,2024-10-21
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-15,2024-10-22
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-15,2024-10-22
ZRH,YUL,1,"['14', '20']",439,"SWISS, Air CanadaOperated by Air Baltic Corporation/Swiss",2024-10-15,2024-10-22
ZRH,YUL,1,"['13', '50']",464,"LufthansaAir Canada, SWISS",2024-10-15,2024-10-22
ZRH,YUL,1,['11'],556,"AustrianAir Canada, SWISS",2024-10-15,2024-10-22
ZRH,YUL,0,"['8', '20']",618,SWISSAir Canada,2024-10-15,2024-10-22
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-15,2024-10-22
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-15,2024-10-22
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-15,2024-10-22
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-15,2024-10-22
ZRH,YUL,1,['11'],466,"AustrianAir Canada, SWISS",2024-10-15,2024-10-22
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-16,2024-10-23
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-16,2024-10-23
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-16,2024-10-23
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-16,2024-10-23
ZRH,YUL,1,['11'],466,"AustrianAir Canada, SWISS",2024-10-16,2024-10-23
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air Canada",2024-10-16,2024-10-23
ZRH,YUL,1,"['12', '40']",426,"SWISS, AustrianAir Canada",2024-10-16,2024-10-23
ZRH,YUL,1,"['12', '40']",427,"SWISS, Air CanadaOperated by Helvetic Airways/Swiss",2024-10-16,2024-10-23
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-16,2024-10-23
ZRH,YUL,0,"['8', '20']",543,SWISSAir Canada,2024-10-16,2024-10-23
ZRH,YUL,1,"['10', '20']",589,Air France,2024-10-16,2024-10-23
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air Canada",2024-10-17,2024-10-24
ZRH,YUL,1,"['12', '40']",426,"SWISS, AustrianAir Canada",2024-10-17,2024-10-24
ZRH,YUL,1,"['12', '40']",427,"SWISS, Air CanadaOperated by Helvetic Airways/Swiss",2024-10-17,2024-10-24
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-17,2024-10-24
ZRH,YUL,0,"['8', '20']",543,SWISSAir Canada,2024-10-17,2024-10-24
ZRH,YUL,1,"['10', '20']",589,Air France,2024-10-17,2024-10-24
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-17,2024-10-24
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-17,2024-10-24
ZRH,YUL,1,"['13', '20']",440,"SWISS, Air Canada",2024-10-17,2024-10-24
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-17,2024-10-24
ZRH,YUL,1,"['12', '40']",481,"SWISS, AustrianAir Canada, Brussels Airlines",2024-10-17,2024-10-24
ZRH,YUL,1,['11'],481,"AustrianAir Canada, SWISS, Brussels Airlines",2024-10-17,2024-10-24
ZRH,YUL,1,"['11', '10']",439,"SWISS, Air CanadaLufthansa",2024-10-18,2024-10-25
ZRH,YUL,1,"['15', '5']",439,"SWISS, LufthansaAir Canada",2024-10-18,2024-10-25
ZRH,YUL,1,"['13', '20']",440,"SWISS, Air Canada",2024-10-18,2024-10-25
ZRH,YUL,1,"['11', '35']",453,"SWISS, Air Canada",2024-10-18,2024-10-25
ZRH,YUL,1,"['12', '40']",481,"SWISS, AustrianAir Canada, Brussels Airlines",2024-10-18,2024-10-25
ZRH,YUL,1,['11'],481,"AustrianAir Canada, SWISS, Brussels Airlines",2024-10-18,2024-10-25
ZRH,YUL,1,"['13', '32']",552,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-18,2024-10-25
ZRH,YUL,1,['11'],746,"AustrianAir Canada, SWISS",2024-10-18,2024-10-25
ZRH,YUL,1,"['11', '51']",754,Air CanadaSWISS,2024-10-18,2024-10-25
ZRH,YUL,1,"['13', '32']",552,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-19,2024-10-26
ZRH,YUL,1,['11'],746,"AustrianAir Canada, SWISS",2024-10-19,2024-10-26
ZRH,YUL,1,"['11', '51']",754,Air CanadaSWISS,2024-10-19,2024-10-26
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-19,2024-10-26
ZRH,YUL,1,"['14', '25']",559,"SWISS, Tap Air Portugal",2024-10-19,2024-10-26
ZRH,YUL,1,"['13', '32']",581,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-19,2024-10-26
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-10-19,2024-10-26
ZRH,YUL,1,"['11', '25']",701,"SWISS, Air Canada",2024-10-19,2024-10-26
ZRH,YUL,0,"['8', '20']",714,SWISSAir Canada,2024-10-19,2024-10-26
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-20,2024-10-27
ZRH,YUL,1,"['14', '25']",559,"SWISS, Tap Air Portugal",2024-10-20,2024-10-27
ZRH,YUL,1,"['13', '32']",581,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-20,2024-10-27
ZRH,YUL,1,['11'],636,"AustrianAir Canada, SWISS",2024-10-20,2024-10-27
ZRH,YUL,1,"['11', '25']",701,"SWISS, Air Canada",2024-10-20,2024-10-27
ZRH,YUL,0,"['8', '20']",714,SWISSAir Canada,2024-10-20,2024-10-27
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-20,2024-10-27
